y_lat,x_lon,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,crime_count_5mi,crime_score_5mi_weighted
39.95391885,-75.18263265,36229178,Cira Square Parent,2970 Market St,19104,2,1934,Office,1076400,41328516.4,11088892.8,,,94.0,56.2,58.2,138.7,3880.8,8907.3,,07/10/2025,Required Compliance,Complied,2024,248,87.6
39.9556107,-75.16889353,1218039,Three Logan Square,1717 Arch Street,19103,1,1990,Office,"1,200,000",48603870.8,,,21481109.1,76.0,68.1,71.5,161.9,5297.6,14265.2,,12/21/2023,Required Compliance,Complied,2024,405,149.6
39.95472379,-75.16362348,25561531,One City,1401 Arch St,19102,1,2019,Multifamily Housing,"220,304",7018498.2,3117603.6,,,86.0,46.0,48.1,106.2,781.6,5162.3,96.0,04/18/2023,Required Compliance,Complied,2024,420,155.8
39.95357225,-75.16726928,1650661,Four Penn Center,1600 JFK Blvd,19103,1,1964,Office,"544,200",23277420.7,,,15771607.8,78.0,70.7,73.3,155.3,12327.3,5536.9,,11/14/2025,Required Compliance,Complied,2024,431,156.0
39.95428588,-75.1683873,1767519,Comcast Center,1701 JFK Blvd,19103,1,2008,Office,"1,200,021",84911239.2,1745874.3,,25787603.6,77.0,69.3,69.6,167.2,8568.2,32351.9,,09/19/2025,Required Compliance,Complied,2024,433,157.7
39.95477544,-75.17851466,1269439,PECO MAIN OFFICE BUILDING,2301 Market Street,19103,1,1971,Office,"823,339",50576498.1,,,2039098.3,61.0,60.4,62.3,170.2,4574.2,9039.5,,No,Required Compliance,Complied,2024,284,99.5
39.95431854,-75.17904738,6792817,2400 Market VII LP,2400 Market Street,19103,1,1921,Office,"600,523",51298372.1,10209059.1,,,79.0,117.8,118.9,296.7,5044.4,7839.8,,12/09/2024,Required Compliance,Complied,2024,289,101.9
39.95427458,-75.1744776,16288,One Commerce Square,2005 Market Street,19103,1,1987,Office,"1,152,520",64654098.5,,,,67.0,65.1,65.1,182.3,5149.7,22955.6,,02/16/2021,Required Compliance,Complied,2024,344,122.9
39.95362024,-75.17036605,26081,12589 Ten Penn Center,1801 Market Street,19103,1,1981,Office,"708,750",20266045.2,,,8812236.4,78.0,40.3,41.4,94.3,2199.3,4571.1,,12/31/2024,Required Compliance,Complied,2024,454,163.1
39.95417211,-75.17367832,16290,Two Commerce Square,2001 Market Street,19103,1,1992,Office,"1,152,480",55073673.2,,,,76.0,57.0,57.0,159.7,4386.7,10038.5,,02/12/2021,Required Compliance,Complied,2024,370,133.8
39.95363797,-75.16942153,1750728,"1735 MARKET STREET - OFFICE, Site # 602850",1735 MARKET ST OFC,19103,1,1990,Office,"1,449,928",68543330.7,24002.4,,,76.0,49.9,50.4,140.8,5474.9,10731.1,,06/19/2018,Required Compliance,Complied,2024,470,168.0
39.95221654,-75.16941657,1440658,Duane Morris Plaza,30 South 17th Street,19103,1,1975,Office,"659,340",33124669.4,,,11856227.5,76.0,62.6,64.7,151.0,3425.6,11233.1,,07/18/2025,Required Compliance,Complied,2024,472,169.7
39.95155865,-75.1658557,3663256,30 South 15th Associates,30 South 15th Street,19102,1,1985,Office,"255,000",12316026.7,4335726.9,,,68.0,68.9,71.9,164.6,1311.2,2698.1,,07/06/2017,Required Compliance,Complied,2024,470,170.1
39.94842062,-75.16505759,3529858,230 South Broad,230 S. Broad St.,19102,1,1908,Office,"232,500",11397479.7,3881700.6,,,44.0,71.2,74.2,171.4,1206.5,4646.4,,No,Required Compliance,Complied,2024,533,189.8
39.95067302,-75.17155304,36233118,1845 Walnut,1845 Walnut St.,19103,1,1968,Office,"560,000",17294781.7,,,9034050.7,51.0,70.7,74.4,162.9,2117.7,3999.5,,No,Required Compliance,Complied,2024,456,164.1
39.94974228,-75.16568304,3582095,1435 Walnut (Drexel Building),1435 Walnut St.,19102,1,1927,Office,"68,004",2304840.7,490981.6,,,68.0,48.9,53.0,130.9,228.4,537.6,,No,Required Compliance,Complied,2024,482,174.6
39.95293185,-75.1786222,56125192,2301 Chestnut,2301 Chestnut St.,19103,1,1920,Office,"119,084",1929029.3,5309914.2,,,,74.8,84.2,123.1,451.3,293.9,,No,Required Compliance,Complied,2024,327,112.5
39.95381374,-75.17194801,3505831,Independence Blue Cross,1901 Market Street,19103,1,1988,Office,"760,635",32293463.9,18881873.6,,,77.0,60.7,63.6,134.0,3575.1,7510.1,,06/25/2025,Required Compliance,Complied,2024,411,148.6
39.95310335,-75.17245006,3216590,1900 Market Street,1900 Market Street,19103,1,1981,Office,"126,000",15132064.8,4984850.9,,,85.0,44.3,46.5,107.7,1470.0,3189.2,,12/01/2025,Required Compliance,Complied,2024,405,146.5
39.95270443,-75.16921796,1060573,1700 Market Street,1700 Market Street,19103,1,1968,Office,"1,183,616",34608007.6,,,18865195.4,78.0,57.2,60.6,132.1,4009.2,15898.7,,07/31/2025,Required Compliance,Complied,2024,476,170.7
39.95256825,-75.16808663,1840857,One Liberty Place,1650 Market Street,19103,1,1987,Office,"1,464,000",64987105.0,,,,79.0,47.5,48.6,135.8,5183.2,4291.4,,08/21/2025,Required Compliance,Complied,2024,471,168.7
39.95278889,-75.16991779,4588184,1760 Market,1760 Market Street,19103,1,1980,Office,"137,284",6927762.5,779001.0,,,49.0,55.0,57.4,148.3,593.2,907.0,,05/20/2016,Required Compliance,Complied,2024,471,169.1
39.95248362,-75.16739029,1750750,"1600 MARKET STREET, Site #602760",1600 MARKET ST,19103,1,1983,Office,"859,989",26378813.3,12340087.2,,,86.0,42.4,44.3,96.9,2756.5,5025.2,,08/29/2025,Required Compliance,Complied,2024,471,169.7
39.9529438,-75.17114822,29230,1818 Market Street,1818 Market St Suite 1120,19103,1,1973,Office,"1,143,040",34370912.0,,,23710317.4,74.0,58.1,61.4,128.2,4590.8,8448.0,,03/06/2025,Required Compliance,Complied,2024,453,162.8
39.96202565,-75.16404422,3944259,1500 Spring Garden,1500 Spring Garden Street,19130,1,1948,Office,"1,213,200",170617555.0,17934.8,,,30.0,159.2,158.4,443.6,14975.0,7607.3,,No,Required Compliance,Complied,2024,221,91.9
39.95022127,-75.16369142,4428195,121 S. Broad (NAB),121 S. Broad St.,19107,1,1900,Office,"158,080",9460791.3,4721.2,,,45.0,65.8,67.9,190.0,830.6,704.2,,No,Required Compliance,Complied,2024,432,160.0
39.9501435,-75.16131895,3859412,Bailey,1218 Chestnut St,19107,1,1950,Office,49344,1590189.6,,,,76.0,28.5,28.5,79.8,139.6,148.2,,No,Required Compliance,Complied,2024,428,158.1
39.95648238,-75.16025093,3790250,"211 N. 13th Street Associates, LP",211 N. 13th Street,19107,1,1920,Office,"88,290",2953230.7,1880648.1,,,70.0,58.2,61.6,126.9,359.1,1022.6,,No,Required Compliance,Complied,2024,397,149.7
39.95085631,-75.14797285,11190332,140399_Plaza,101 North Independence Mall E,19106,1,1972,Office,"582,120",38425735.20000001,,,26133383.0,11.0,110.9,114.0,242.6,4795.9,6057.0,,No,Required Compliance,Complied,2024,238,84.3
39.95027674,-75.15104039,5705392,100 Independence- DOW Building,100 S Independence Mall West,19106,1,1965,Office,"404,118",22278763.2,4958555.2,,4318000.0,41.0,75.9,79.0,178.4,2324.6,5921.6,,07/25/2018,Required Compliance,Complied,2024,262,97.2
39.9536844,-75.15343525,6846398,801 Arch Street,801 Arch Street,19107,1,1975,Office,"195,018",8262763.7,7222.6,,,82.0,42.4,42.4,118.7,725.6,273.1,,No,Required Compliance,Complied,2024,292,111.5
39.9488456,-75.15540099,3579797,125 S. 9th (Sheridan Building),125 S. 9th St.,19107,1,1916,Office,"111,780",4134238.0,377333.3,,,66.0,45.6,46.7,124.1,382.9,1547.3,,No,Required Compliance,Complied,2024,360,134.8
39.94874978,-75.16400705,3597476,215 S. Broad,215 S. Broad St.,19107,1,1930,Office,49000,2761147.9,101930.5,,1191381.1,25.0,80.4,84.8,190.0,326.9,1074.3,,No,Required Compliance,Complied,2024,499,180.9
39.95909552,-75.14666792,3891321,Miller Building,441 n 5th st,19123,1,1956,Office,"68,040",2236984.8,1435992.0,,,77.0,49.6,53.3,109.0,272.6,456.8,,12/02/2024,Required Compliance,Complied,2024,170,64.7
39.94727455,-75.15054032,3279877,The Washington,510 Walnut Street,19106,1,1932,Office,"986,960",35883821.3,23236510.8,,,78.0,53.3,56.8,116.2,4092.4,9882.3,,02/01/2024,Required Compliance,Complied,2024,243,91.6
39.89366392,-75.17277169,4489731,L02504 - 1200 Intrepid Ave,1200 Intrepid Avenue,19112,1,2015,Office,,6758610.6,258151.5,,,35.0,76.4,76.7,209.3,552.0,945.4,,No,Required Compliance,Complied,2024,2,0.6
39.89487255,-75.17244664,3782888,LT02214 - 150 Rouse Blvd,150 Rouse Blvd,19112,1,2012,Office,"56,412",2961066.7,2164.5,,,68.0,52.5,54.3,151.9,236.0,374.5,,07/05/2017,Required Compliance,Complied,2024,3,1.4
39.992677,-75.15315731,3569731,1300 W. LEHIGH AVENUE,1300 W. LEHIGH AVENUE,19132,2,1964,Office,"51,194",642872.0,209817.0,,,,14.2,14.4,33.9,67.6,531.1,,No,Required Compliance,Complied,2024,221,105.9
39.99933836,-75.10911421,49719299,3400 J Street,3400 J Street,19134,1,1935,Multifamily Housing,19567,4480911.3,,,,20.0,45.1,45.1,126.3,356.9,6104.1,12.0,No,Required Compliance,Complied,2024,177,82.10000000000001
39.99933836,-75.10911421,28086956,JCentrel,3400 J Street,,1,2021,Multifamily Housing,,4544180.8,620499.6,,,32.0,39.7,40.6,103.8,431.8,0.0,100.0,No,Required Compliance,Complied,2024,177,82.10000000000001
39.99644022,-75.15607023,36232980,Forman Mills Inc 116,2900 n BROAD ST,19132,1,1977,Retail Store,"73,127",2001643.7,,,,61.0,38.4,39.0,109.1,159.4,58.8,,No,Required Compliance,Complied,2024,208,100.4
40.08612834,-74.96752171,36079280,Dick's Sporting Goods,4501 Woodhaven Road 1B,19154,1,1989,Retail Store,"155,000",12731329.8,,,,1.0,161.6,161.6,452.5,1117.4,366.0,,No,Required Compliance,Complied,2024,40,14.5
39.9172597,-75.18725209,3594195,4166 - PHIL/OREGON AVE,2200 Oregon Avenue,19145,1,2004,Retail Store,"113,530",3768625.5,2995324.9,,,81.0,58.9,62.0,121.6,459.3,608.6,,No,Required Compliance,Complied,2024,74,26.4
40.04098684,-75.11052833,3956428,FORMAN MILLS 103,401 ADAMS AVE,19120,1,1985,Retail Store,"60,600",2219852.3,1121169.2,,,60.0,55.7,57.5,124.6,236.4,74.3,,No,Required Compliance,Complied,2024,97,39.9
40.00609196,-75.21231833,1548288,PHILADELPHIA WEST (2124),4000 MONUMENT RD,19131,1,2007,Retail Store,"157,659",6412154.1,2598499.8,,,89.0,56.2,59.2,131.6,648.8,4054.1,,05/20/2015,Required Compliance,Complied,2024,32,11.6
39.94722852,-75.14432068,34726573,Moravian Condos,143 S. 2nd St,19106,1,2004,Multifamily Housing,12828,4341223.9,673671.6,,,16.0,54.5,55.5,140.9,381.6,2179.8,78.0,No,Required Compliance,Complied,2024,148,52.5
39.9932945,-75.09851939,3788641,FORMAN MILLS 113,3500 ARAMINGO AVE,19134,1,1988,Retail Store,"65,865",842192.7,1321139.1,,,94.0,40.3,46.3,76.0,137.3,146.8,,No,Required Compliance,Complied,2024,173,72.7
40.00620914,-75.09796087,3962326,castor,1509 e erie ave,19124,1,1945,Retail Store,49613,994666.2,849528.0,,,93.0,30.7,31.8,62.4,132.4,28.4,,No,Required Compliance,Complied,2024,113,54.1
40.04992198,-75.05808834,3114250,PHILA-COTTMAN (2418),7400 BUSTLETON AVE,19152,1,2009,Retail Store,"137,500",5145302.5,2151700.2,,,90.0,53.2,54.7,122.7,524.1,1801.4,,02/26/2013,Required Compliance,Complied,2024,119,43.1
40.11928792,-75.01534756,5020545,6866 - BUSTLETON AVE,815 Hendrix Street,19116,1,2007,Retail Store,"97,022",3374600.0,2985624.8,,,64.0,63.6,66.9,128.7,427.4,1593.1,,No,Required Compliance,Complied,2024,10,4.9
39.99078447,-75.08935258,1548255,PHILA-BRIDESBURG (2075),2701 CASTOR AVE,19134,1,2005,Retail Store,"136,992",5749160.5,2205875.1,,,87.0,58.1,61.6,136.8,575.1,1131.8,,06/27/2014,Required Compliance,Complied,2024,111,38.1
40.13317398,-75.00901612,20040915,County Line Plaza,15501 Bustleton Ave,19116,2,1960,Retail Store,"75,497",4270636.6,0.0,,,,57.0,56.7,158.8,340.2,1332.9,,No,Required Compliance,Complied,2024,6,2.6
39.99239697,-75.09117219,5021622,4150 - PORT RICHMOND,2539 Castor Avenue,19134,1,2001,Retail Store,"118,181",3720962.1,4606883.1,,,73.0,61.5,69.0,118.5,541.1,996.7,,No,Required Compliance,Complied,2024,121,45.6
39.92439898,-75.1461543,1547807,PHILADELPHIA SE (1443),1 MIFFLIN ST,19148,1,2002,Retail Store,"126,586",6288151.8,2196699.7,,,77.0,62.8,64.5,148.5,617.5,1500.8,,07/07/2014,Required Compliance,Complied,2024,130,48.4
39.92569097,-75.14307906,5023272,4101 - S PHILADELPHIA,1651 Christopher Columbus Blvd,19148,1,1994,Retail Store,"135,560",2886418.8,4703088.9,,,96.0,49.7,53.5,88.9,479.7,964.9,,No,Required Compliance,Complied,2024,115,41.3
39.95138316,-75.17128897,19474459,Boyds Philadelphia,1818 Chestnut Street,19103,1,1914,Retail Store,"55,190",4650300.3,1498607.1,,,6.0,111.4,112.5,265.6,487.7,468.0,,No,Required Compliance,Complied,2024,455,163.7
40.04013423,-75.10760327,6423243,ISMAEL LLC 2-RS,5691 RISING SUN AVENUE,19120,1,1950,Retail Store,"54,440",989546.4,873491.3,,,99.0,20.7,21.5,41.9,125.2,23.7,,No,Required Compliance,Complied,2024,95,38.6
39.94693208,-75.16470293,74035192,"Arthaus Condominium Association, Inc. (311-319 South Broad Street)",301 South Broad Street,19107,1,2021,Multifamily Housing,"5,198",16749145.2,6165322.5,,,19.0,58.0,59.8,136.9,1661.6,4011.1,99.0,No,Voluntary Compliance,Voluntarily Complied,2024,544,193.2
40.02700431,-75.21219756,18246518,The View at Manayunk,4136 Mitchell St.,19128,1,2019,Multifamily Housing,"62,300",1596499.5,,,,99.0,25.6,25.6,71.8,140.1,1685.8,89.0,No,Required Compliance,Complied,2024,53,20.4
39.94253621,-75.16539322,36092750,701 Broad St,701 S Broad St.,,1,2022,Multifamily Housing,,341577.3,,,,100.0,6.4,6.4,17.9,27.2,2093.8,52.0,No,Required Compliance,Complied,2024,532,187.1
39.9585015,-75.20144334,5097707,Center Post Apartments,55 N 40th Street,19104,1,1940,Multifamily Housing,"67,473",1892199.0,850951.1,,,88.0,40.7,42.0,93.7,211.3,2535.5,85.0,No,Required Compliance,Complied,2024,196,82.7
39.97975582,-75.18666771,35719471,Poth Brewery Lofts,3145 W Jefferson St,19121,1,1870,Multifamily Housing,"202,887",5533240.1,,,,83.0,24.1,24.1,67.4,440.7,2801.5,93.0,No,Required Compliance,Complied,2024,125,58.7
39.9782563,-75.18632789,35178109,The Hub,1410 N 31st St,19121,3,2020,Multifamily Housing,"77,120",6109613.6,31032300.6,,,1.0,171.8,172.6,232.0,2184.5,1213729.2,1.0,No,Required Compliance,Complied,2024,121,57.0
39.95220625,-75.18706949,6766532,The Left Bank (th111),3131 Walnut St,,2,1999,Multifamily Housing,,18045839.5,15283472.3,,,67.0,53.1,55.8,108.9,2249.1,16369.7,61.0,No,Required Compliance,Complied,2024,188,66.9
39.96431463,-75.1922096,58882593,Mantua Presbyterian Apts. (S): Building A,600 North 34th Street,19104,1,2008,Multifamily Housing,"60,557",1739847.1,1248436.8,,,68.0,49.3,51.3,105.2,204.9,2153.8,,No,Required Compliance,Complied,2024,122,51.6
39.9729069,-75.17944617,35011132,Fairmount North Apartments,2601 Poplar,19130,1,2021,Multifamily Housing,"100,000",2510348.3,85671.0,,,89.0,35.2,35.3,96.7,224.9,451.1,100.0,No,Required Compliance,Complied,2024,160,70.1
39.95555545,-75.20393467,58615192,4042 Chestnut,4042 Chestnut Street,19104,1,2016,Multifamily Housing,"174,720",650583.1,,,,100.0,18.6,18.9,52.9,51.8,808.9,98.0,No,Required Compliance,Voluntarily Complied,2024,173,71.8
39.94607415,-75.2261136,36502286,780 S 52nd St,780 S 52nd St,19143,1,2019,Multifamily Housing,"128,453",5361709.2,,,,21.0,51.5,51.5,144.1,470.6,3059.6,88.0,No,Required Compliance,Complied,2024,118,53.7
39.95435119,-75.20145605,35007048,The Radian (10390),3925 Walnut Street,19104,1,2008,Multifamily Housing,"4,560,000",11109673.7,808579906.8,,,1.0,2225.5,2225.5,2389.6,43832.2,,,No,Required Compliance,Complied,2024,162,65.6
39.96292697,-75.16188527,35003012,LVL North,510 N Broad Street,19130,1,2022,Multifamily Housing,"399,592",20333070.4,1069592.6,,,48.0,53.6,53.6,145.3,1841.3,8092.4,94.0,No,Required Compliance,Complied,2024,193,83.0
39.95557873,-75.20411069,58615392,4046 Chestnut,4046 Chestnut St,19104,1,2016,Multifamily Housing,"174,620",714831.0,,,,100.0,21.7,21.7,60.7,56.9,1669.6,69.0,No,Required Compliance,Voluntarily Complied,2024,172,70.9
39.96200322,-75.16221646,87729725,Tower Place Apartments,460 N BROAD ST,19130,1,1954,Multifamily Housing,299000,12858790.9,8184242.4,,,19.0,66.7,69.3,142.5,1458.91,6137.0,88.0,No,Required Compliance,Complied,2024,246,100.4
39.94379004,-75.1649432,6688634,SouthStar Lofts (st032),521 S Broad St,19147,1,2016,Multifamily Housing,"118,616",3156782.5,1188600.0,,,53.0,36.6,37.0,85.5,314.6,5011.7,8.0,No,Required Compliance,Complied,2024,522,185.5
39.92714936,-75.15043695,21312525,1619 E Moyamensing,1619 E Moyamensing Ave,19148,1,1902,Multifamily Housing,52548,1509793.0,,,,80.0,28.7,28.7,80.4,120.26,864.9,97.0,No,Required Compliance,Complied,2024,179,66.4
39.93728843,-75.16652148,36343544,Copper Blvd,1111 S Broad St,19147,1,2022,Multifamily Housing,"68,400",1628581.8,,,,93.0,27.8,27.8,77.9,142.9,759.4,98.0,No,Required Compliance,Complied,2024,278,99.8
39.95212688,-75.17657193,5025820,2116 Chestnut,2116 Chestnut Street,19103,1,2013,Multifamily Housing,"330,183",12570218.6,2490731.3,,,57.0,47.7,49.7,123.9,1133.5,5986.1,90.0,No,Required Compliance,Complied,2024,332,115.7
39.94123568,-75.16535658,6678814,777 South Broad (st031),777 S Broad St,19147,1,2016,Multifamily Housing,"217,524",7776224.3,315347.4,,,46.0,37.0,37.1,101.1,636.1,4837.7,86.0,No,Required Compliance,Complied,2024,466,166.1
39.94771916,-75.15380425,5023248,The St. James,200 W Washington Square,19106,1,2003,Multifamily Housing,"665,742",19165903.7,,,10144.1,35.0,46.1,46.1,129.1,1682.7,13166.3,54.0,No,Required Compliance,Complied,2024,318,121.1
39.9512257,-75.16904046,6019401,1700 Chestnut Street,1700 Chestnut Street,19103,1,1950,Multifamily Housing,"51,260",6808999.5,,,,13.0,64.5,66.0,184.7,542.3,4107.5,,No,Required Compliance,Complied,2024,479,172.4
39.96288392,-75.16848419,11285839,SOLD - North XNorthwest (nr082) - Franklin Town Towers,500 N 18th St,19130,1,2017,Multifamily Housing,"306,000",9063397.8,687325.5,,,54.0,33.0,33.2,88.5,758.4,9960.9,37.0,No,Required Compliance,Complied,2024,203,81.4
39.94720109,-75.1483074,23409056,The Broderick,400 Walnut St,19106,1,2002,Multifamily Housing,"64,390",3245618.9,,,867918.6,57.0,35.3,35.9,100.5,258.5,2473.9,44.0,No,Required Compliance,Complied,2024,228,84.4
39.95184522,-75.17331806,23409066,The Republic,1930 Chestnut St,19103,1,2003,Multifamily Housing,"117,495",5808819.6,,,1679241.4,28.0,56.2,58.0,140.2,574.2,4549.1,57.0,No,Required Compliance,Complied,2024,399,144.2
39.95892207,-75.1781866,20660543,Edgewater,2323 Race Street,19103,2,2005,Multifamily Housing,"348,200",12185483.4,133190.4,,,89.0,32.0,32.1,89.0,977.7,9413.0,75.0,12/09/2024,Required Compliance,Complied,2024,207,73.0
39.95897237,-75.17727651,36468394,Edgewater II,230 N 23rd Street,19103,1,2023,Multifamily Housing,"148,981",3744745.0,47298.6,,,98.0,25.4,26.1,72.3,300.1,,,No,Required Compliance,Complied,2024,219,80.0
39.96129574,-75.17062878,32590608,The Tidewater,407 N 20TH ST,19130,1,1926,Multifamily Housing,"78,668",1911232.8,,,,94.0,24.3,24.3,68.0,167.7,442.1,,No,Required Compliance,Complied,2024,242,92.8
39.96095415,-75.1706495,16148195,"The Granary (gr758), (gr781-Retail)",1901 Callowhil Street,19130,1,2013,Multifamily Housing,"310,676",11410489.0,3707202.8,,,32.0,48.7,49.6,116.4,1105.8,8474.8,61.0,No,Required Compliance,Complied,2024,243,93.2
39.95016992,-75.16887308,6376485,The Latham,135 S. 17th Street,19103,1,1950,Multifamily Housing,"72,709",3521526.3,2440885.4,,,20.0,104.3,106.9,220.6,410.1,4625.9,57.0,No,Required Compliance,Complied,2024,475,171.5
39.95076076,-75.16814156,34866867,Scully The Sansom,1605 Sansom Street,19103,1,2013,Multifamily Housing,"88,978",3297619.5,1362630.6,,,35.0,52.4,52.4,119.9,361.8,3891.4,51.0,No,Required Compliance,Complied,2024,476,172.1
39.96190503,-75.2304785,27938180,Salvation Army Booth Manor,5522 Arch Street,19139,1,2007,Multifamily Housing,"83,250",3102763.8,2771020.8,,,,66.3,68.9,133.7,419.5,7826.1,,No,Required Compliance,Complied,2024,183,91.9
40.05042596,-75.1447339,5050012,Philip Murray House II,6302 Old York Road,19141,1,2005,Multifamily Housing,"66,008",1628911.4,3438010.6,,,6.0,101.5,105.5,167.9,325.6,2063.6,,No,Required Compliance,Voluntarily Complied,2024,111,48.4
39.92120164,-75.24154704,58882893,Paschall Senior Housing (S): 2125 South 70th Street,2125 South 70th Street,19142,1,2009,Multifamily Housing,46656,3598117.5,845526.6,,,1.0,95.2,96.2,236.0,331.5,1224.8,,No,Required Compliance,Complied,2024,81,36.6
40.05534162,-75.18871535,5048472,Germantown Apartments (202) and Cottages (811),6950 Germantown Avenue,19119,3,2006,Multifamily Housing,"174,473",2264518.3,1804387.9,,,27.0,61.6,63.0,127.2,276.2,3016.0,45.0,No,Required Compliance,Complied,2024,54,20.1
39.92321232,-75.16658725,21606115,Jackson,1201 Jackson St,19148,1,2019,Multifamily Housing,"147,525",4500953.5,,,,95.0,25.4,25.4,71.1,358.5,3505.1,83.0,No,Required Compliance,Complied,2024,163,62.8
40.06500447,-75.24397151,6055232,Cathedral Village,600 E Cathedral Rd,19128,1,1979,Multifamily Housing,"568,410",17040434.7,24074076.5,,,2.0,81.1,81.8,145.9,2774.2,16285.2,22.0,No,Required Compliance,Complied,2024,12,4.4
40.00438477,-75.21497759,32035788,Meta Christy House (me172),4001 Monument Rd,19131,1,1971,Multifamily Housing,"123,552",5657011.3,1054398.1,,,66.0,51.2,53.0,133.9,506.6,4167.6,89.0,No,Required Compliance,Complied,2024,28,10.0
39.9330493,-75.2260976,58882892,Mary Field Senior Apartments - Bldg 1: Building A,2100 South 58th Street,19143,1,2024,Multifamily Housing,"59,626",1962111.6,391829.4,,,100.0,15.6,15.6,39.1,177.1,,,No,Required Compliance,Complied,2024,119,55.9
39.96497772,-75.16189635,4926433,Lofts 640(lo175),640 North Broad Street,19130,1,1913,Multifamily Housing,"388,910",15253707.6,12107929.9,,,5.0,70.4,72.5,144.8,1858.1,7403.6,56.0,No,Required Compliance,Complied,2024,190,79.8
39.97127516,-75.12833093,18305127,Wolff Court,501 E Girard Ave.,19125,1,2021,Multifamily Housing,"69,521",490142.6,,,,100.0,7.1,7.1,19.7,43.0,1011.3,98.0,No,Required Compliance,Complied,2024,152,54.9
39.96181321,-75.15070872,19427862,Guild House East,711 Spring Garden Street,19123,1,1966,Multifamily Housing,"66,000",2330742.7,1540479.4,,,59.0,58.7,60.9,126.3,286.4,2407.2,69.0,No,Required Compliance,Complied,2024,202,80.5
40.02988747,-75.15807461,32499852,"Hilltop Crescent LP - 4901 Stenton Ave, Philadelphia, PA 19144, USA",4901 Stenton Ave,19144,1,1890,Multifamily Housing,"198,000",10996374.6,,,,1.0,82.7,82.7,231.5,965.1,7153.6,29.0,No,Required Compliance,Complied,2024,108,49.800000000000004
40.07733458,-75.19734978,21742782,BSL - The Terrace at Chestnut Hill (bs060),495 E Abington Ave,19118,1,1853,Multifamily Housing,"62,600",2184923.5,2694930.6,,,30.0,78.0,78.8,143.8,317.2,4365.4,27.0,No,Required Compliance,Complied,2024,15,5.5
40.00019129,-75.13271063,4598025,Caribe Towers,3231 N. 2nd St.,19140,1,2005,Multifamily Housing,"61,842",2280277.1,1325347.1,,,68.0,42.9,44.5,95.0,270.5,1722.4,38.0,02/14/2024,Required Compliance,Complied,2024,165,78.5
39.98691011,-75.10260442,58883092,Nativity BVM Place (M): 3255 Belgrade Street,3255 Belgrade Street,19134,1,2015,Multifamily Housing,39145,2270335.6,801063.9,,,3.0,90.6,93.7,220.2,223.4,1573.0,,No,Required Compliance,Complied,2024,119,51.1
39.95071601,-75.16032247,21673231,The Commonwealth,1201 Chestnut Street,19107,0,1902,Multifamily Housing,"110,250",4390378.3,568096.2,,,64.0,45.0,46.3,118.3,415.5,6021.1,41.0,No,Required Compliance,Complied,2024,395,146.6
40.07807408,-74.98411808,27933948,10825 E Keswick Rd,10825 E Keswick Rd,19154,15,1966,Multifamily Housing,"404,000",7216915.7,9828669.5,,,78.0,49.0,50.4,88.2,1096.9,13410.8,64.0,No,Required Compliance,Complied,2024,36,14.9
40.04926172,-74.98364399,5015305,Beacon Pointe Apartments,9503 State Road,19114,1,1980,Multifamily Housing,"152,835",1234905.3,1677592.8,,,100.0,25.8,26.2,46.6,187.5,4084.7,74.0,No,Required Compliance,Complied,2024,5,2.1
40.08368257,-75.0707744,32967672,"CedarViews - 300 Ernest Wy, Philadelphia, PA 19111, USA",300 Ernest Wy,19111,1,2006,Multifamily Housing,"120,300",591859.2,1340511.2,,,100.0,16.1,16.9,26.4,123.1,2461.8,93.0,No,Required Compliance,Complied,2024,7,2.6
40.0471254,-75.03061309,16905021,Downing Park Terrace LLC,8040 Rowland Ave,19136,1,1964,Multifamily Housing,"172,200",3375141.4,6976799.9,,,,60.1,63.7,101.9,666.8,26.5,100.0,No,Required Compliance,Complied,2024,67,22.7
40.05283195,-75.12270652,5950776,Melrose Park Manor,210 W. Cheltenham Avenue,19126,4,1965,Multifamily Housing,"78,720",319577.6,4661224.6,,,81.0,81.7,87.5,100.9,275.6,3761.9,39.0,No,Required Compliance,Complied,2024,37,14.700000000000001
40.04543359,-75.11473387,26781094,Tacony Crossing,155 E Godfrey Ave,19120,83,1965,Multifamily Housing,"504,972",8125510.5,42682146.1,,,8.0,128.8,134.8,177.1,2980.2,16004.9,76.0,No,Required Compliance,Complied,2024,66,29.2
40.04254705,-75.11512803,5050684,6060 Crescentville Holdings LP,6060 Crescentville Road,19120,0,1969,Multifamily Housing,"189,000",2465749.9,8540321.0,,,69.0,58.2,61.9,87.3,670.0,11857.6,6.0,No,Required Compliance,Complied,2024,101,42.1
40.04036673,-75.18703248,34546481,6350 Greene Street,6350 Greene Street,19144,1,1954,Multifamily Housing,"142,887",2472007.6,9649427.5,,,58.0,84.8,87.4,122.7,729.5,7072.1,40.0,No,Required Compliance,Complied,2024,69,28.2
